,Unnamed: 0,cty_name,iso3numeric,id,year,eiacty,oil_prod32_14,oil_price_2000,oil_value_nom,oil_value_2000,oil_value_2014,gas_prod55_14,gas_price_2000_mboe,gas_price_2000,gas_price_nom,gas_value_nom,gas_value_2000,gas_value_2014,oil_gas_value_nom,oil_gas_value_2000,oil_gas_value_2014,oil_gas_valuePOP_nom,oil_gas_valuePOP_2000,oil_gas_valuePOP_2014,oil_exports,net_oil_exports,net_oil_exports_mt,net_oil_exports_value,net_oil_exports_valuePOP,gas_exports,net_gas_exports_bcf,net_gas_exports_mboe,net_gas_exports_value,net_gas_exports_valuePOP,net_oil_gas_exports_valuePOP,population,pop_maddison,sovereign,mult_nom_2000,mult_nom_2014,mult_2000_2014,oil_price_nom
5845,881,Croatia,191,HRV,1996,Croatia,1469000.0,22.48449,222553529.338868,244255689.943614,335796254.439555,11.8807155385,12412518.0098546,2.2927521097,2.17,134366896.332084,147469595.592,202737294.901671,356920425.670952,391725285.535614,538533549.341227,79.4263705096,87.1715806358,119.8411806817,6.03971,-75.73624,-3771664.752,-621555116.784924,-138.3161720293,0.0,-24.72,-4.6178507346,-57319155.4099217,-12.7553710784,-151.0715431077,4493727.0,4464030.0,1,1.0975143403,1.508833652,1.3747735192,20.6684884
5846,882,Myanmar,104,MMR,1980,Burma (Myanmar),1559000.0,75.97401,420873720.1,879544351.956553,1209174283.99992,4.0836895277,30804095.0090108,5.6899135021,1.59,60194281.5349315,125794360.198,172938755.260359,481068001.634932,1005338712.15455,1382113039.26028,14.2891424799,29.8615331923,41.0528450743,,,,,,,,,,,,33666681.0,33061428.0,1,2.0898058252,2.8730097087,1.3747735192,36.83
5847,883,Tanzania,834,TZA,1979,Tanzania,0.0,74.01507,0.0,0.0,0.0,0.0,23003312.7208218,4.2490084388,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,18144828.0,18144828.0,1,2.3719008264,3.2608264463,1.3747735192,31.61
5848,884,Burundi,108,BDI,2007,Burundi,0.0,60.1199916104,0.0,0.0,0.0,0.0,31248808.1865621,5.7720577596,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8390505.0,8390505.0,1,0.8305119079,1.1417657783,1.3747735192,72.3890784
5849,885,Kyrgyz Republic,417,KGZ,1991,Kyrgyzstan,0.0,24.95484,0.0,0.0,0.0,0.1707301269,19477222.3879517,3.5976940928,1.64,2630153.81027875,3325348.65,4571601.26600698,2630153.81027875,3325348.65,4571601.26600698,0.5851287676,0.7397883537,1.0170414385,,,,,,,,,,,,4495000.0,4448687.0,1,1.2643171806,1.7381497797,1.3747735192,20.0033852
5850,886,"Congo, Rep.",178,COG,1991,Congo (Brazzaville),8055000.0,24.95484,1181062872.87138,1493238081.55985,2052864172.33538,0.6163795351,19477222.3879517,3.5976940928,1.64,9495529.65351917,12005361.28,16504652.775738,1190558402.5249,1505243442.83985,2069368825.11112,463.050140182,585.442247719,804.8504991638,144.92,144.92,7217016.0,1320006225.672,513.3969627548,0.0,0.0,0.0,0.0,0.0,513.3969627548,2571122.0,2337401.0,1,1.2643171806,1.7381497797,1.3747735192,20.0033852
5851,887,"Congo, Dem. Rep.",180,ZAR,2007,Congo (Kinshasa),1103376.768,60.1199916104,585464892.574386,486235564.918392,668463778.725439,0.0,31248808.1865621,5.7720577596,6.25,0.0,0.0,0.0,585464892.574386,486235564.918392,668463778.725439,9.3640242329,7.7769336309,10.6915224161,16.72,16.72,832656.0,366900284.799844,5.8682650343,0.0,0.0,0.0,0.0,0.0,5.8682650343,62522787.0,64390200.0,1,0.8305119079,1.1417657783,1.3747735192,72.3890784
5852,888,Guyana,328,GUY,1942,Guyana,,12.42108,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,10.559304,14.51665152,1.3747735192,1.19
5853,889,Syrian Arab Republic,760,SYR,1996,Syria,29400000.0,22.48449,4454100587.1768,4888439267.76192,6720496855.35938,23.2679690208,12412518.0098546,2.2927521097,2.17,263152902.797536,288814084.52349,397053955.364419,4717253489.97434,5177253352.28541,7117550810.7238,311.4254511151,341.793898547,469.8892007342,330.9995,330.9995,16483775.1,2716459555.93058,179.3362693863,0.0,0.0,0.0,0.0,0.0,179.3362693863,15147296.0,14690501.0,1,1.0975143403,1.508833652,1.3747735192,20.6684884
5854,890,United Arab Emirates,784,ARE,1994,United Arab Emirates,117000000.0,18.26323,13565087688.672,15761863022.8699,21668991896.528,157.5970402175,13479751.8853629,2.4898839662,1.85,1828289696.86411,2124369000.0,2920526246.13241,15393377385.5361,17886232022.8699,24589518142.6604,6957.4272593282,8084.1361272355,11113.8562730385,2004.1829,2004.1829,99808308.42,13360041441.64,6038.4095175344,150.09,146.09,27.2905264489,367869525.351822,166.2679605298,6204.6774780642,2212510.0,2319182.0,1,1.1619433198,1.5974089069,1.3747735192,15.8173152
5855,891,Kenya,404,KEN,2005,Kenya,0.0,47.25731,0.0,0.0,0.0,0.0,48773200.8760436,9.0090390295,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.097,-1797630.6,-622634198.46055,-17.8345021736,0.0,0.0,0.0,0.0,0.0,-17.8345021736,34911779.0,34911779.0,1,0.8817204301,1.2121658986,1.3747735192,54.5210895
5856,892,Guinea-Bissau,624,GNB,1982,Guinea-Bissau,0.0,58.02282,0.0,0.0,0.0,0.0,35532558.811195,6.56332173,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,825767.0,825767.0,1,1.7844559585,2.4532227979,1.3747735192,32.97
5857,893,Romania,642,ROM,1942,Romania,5750546.0,12.42108,50160287.5942,529657725.434586,728159415.14798,,0.0,,0.05,,,,50160287.5942,529657725.434586,728159415.14798,3.1668847525,33.4400988342,45.9725623555,,,,,,,,,,,,15839000.0,15839000.0,1,10.559304,14.51665152,1.3747735192,1.19
5858,894,Moldova,498,MDA,1964,Moldova,,9.864053,,,,,15889969.7389196,2.9350822785,0.15,,,,,,,,,,,,,,,,,,,,,3271001.0,3271001.0,0,5.54484,7.6228992,1.3747735192,1.8
5859,895,Ethiopia,231,ETH,2011,Ethiopia,0.0,85.1707083947,0.0,0.0,0.0,0.0,16370738.5472927,3.0238864759,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84734262.0,,1,0.76554088,1.0524453296,1.3747735192,111.255598
5860,896,Saudi Arabia,682,SAU,1984,Saudi Arabia,204000000.0,45.81844,43035309600.0,71325123321.6554,98055890793.7016,221.5394126685,29369761.5996525,5.4249736287,2.66,3925851082.84844,6506559735.0,8945046024.5352,46961160682.8484,77831683056.6554,107000936818.237,3859.7905476632,6397.0734582059,8794.5271904869,,,,,,,,,,,,12166764.0,12606940.0,1,1.6573628489,2.2784985563,1.3747735192,28.78
5861,897,Guinea,324,GIN,2004,Guinea,0.0,34.29882,0.0,0.0,0.0,0.0,32865653.3958405,6.0707099156,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8971979.0,8971979.0,1,0.9115934357,1.2532345156,1.3747735192,38.265
5862,898,Mauritius,480,MUS,1998,Mauritius,0.0,13.61725,0.0,0.0,0.0,0.0,11312955.4815178,2.0896487342,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160659.0,1160659.0,1,1.0564417178,1.4523680982,1.3747735192,12.7156615
5863,899,France,250,FRA,1976,France,1057000.0,38.23404,99171968.0,300050144.470272,412500993.038991,55.1957367189,17871229.028872,3.3010464135,0.58,326028109.999029,986415652.320001,1356098117.69819,425200077.999029,1286465796.79027,1768599110.73718,8.0538142816,24.3672500148,33.4994500552,,,,,,,,,,,,52794870.0,54159000.0,1,3.025554,4.15945152,1.3747735192,12.8
5864,900,South Sudan,728,SSD,1973,,,12.58577,,,,0.0,13512777.2517836,2.4959841772,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3917741.0,,0,3.876222,5.32892736,1.3747735192,3.29
5865,901,Kyrgyz Republic,417,KGZ,1953,Kyrgyzstan,,12.27372,,,,,0.0,,0.09,,,,,,,,,,,,,,,,,,,,,1817007.0,1817007.0,0,6.43167,8.8420896,1.3747735192,1.93
5866,902,Bhutan,64,BTN,1959,Bhutan,,12.14371,,,,,14721586.7556743,2.7192668776,0.13,,,,,,,,,,,,,,,,,,,,,206619.0,206619.0,1,5.901294,8.11294272,1.3747735192,2.08
5867,903,Malta,470,MLT,1992,Malta,0.0,23.38595,0.0,0.0,0.0,0.0,15418014.8094531,2.8479061181,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365897.0,365897.0,1,1.2273699216,1.6873556664,1.3747735192,19.3208366
5868,904,Brazil,76,BRA,1932,Brazil,,10.86086,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,34957000.0,34957000.0,1,12.599874,17.32197312,1.3747735192,0.87
5869,905,Costa Rica,188,CRI,2004,Costa Rica,0.0,34.29882,0.0,0.0,0.0,0.0,32865653.3958405,6.0707099156,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.45137,-520478.226,-130841425.309941,-33.0491097019,0.0,0.0,0.0,0.0,0.0,-33.0491097019,3959000.0,3959000.0,1,0.9115934357,1.2532345156,1.3747735192,38.265
5870,906,South Sudan,728,SSD,1934,,,12.71579,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,12.853008,17.66997504,1.3747735192,1.0
5871,907,South Africa,710,ZAF,2008,South Africa,726182.106,77.7856254495,517685260.602043,414046259.809068,569219833.694307,11.874713497,38316711.6296489,7.0775906513,7.96,568890006.578304,454999972.749028,625521913.755597,1086575267.18035,869046232.558096,1194741747.4499,22.2690709172,17.8108712463,24.4859141426,0.26,-467.5142,-23282207.16,-13273547825.5408,-272.0378300311,0.0,-97.4694,-18.2078940287,-697666624.881842,-14.2984917983,-286.3363218294,48793022.0,48782755.0,1,0.7998030682,1.0995480788,1.3747735192,97.2559728
5872,908,Sudan including South Sudan,736,SDN,2010,Sudan and South Sudan,25464172.746,62.7780519037,14838031040.9225,11717673190.588,16109146808.6355,,19153401.3794631,3.5378801776,4.48,,,,14838031040.9225,11717673190.588,16109146808.6355,441.5602704232,348.7025285563,479.3870023246,362.3,362.3,18042540.0,8301738194.72345,247.0487999476,0.0,0.0,0.0,0.0,0.0,247.0487999476,33603637.0,,1,0.7897053968,1.0856660674,1.3747735192,79.4955336
5873,909,Sudan,729,SDN,1955,Sudan,,12.26506,,,,,12384826.4999508,2.2876371308,0.1,,,,,,,,,,,,,,,,,,,,,9233287.0,9233287.0,0,6.426504,8.83498752,1.3747735192,1.93
5874,910,Argentina,32,ARG,1942,Argentina,3238251.0,12.42108,28246291.9977,298261184.076481,410041577.662775,,0.0,,0.05,,,,28246291.9977,298261184.076481,410041577.662775,1.929655144,20.3758152805,28.0121312791,,,,,,,,,,,,14638000.0,14638000.0,1,10.559304,14.51665152,1.3747735192,1.19
5875,911,Fiji,242,FJI,2010,Fiji,0.0,62.7780519037,0.0,0.0,0.0,0.0,19153401.3794631,3.5378801776,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860623.0,,1,0.7897053968,1.0856660674,1.3747735192,79.4955336
5876,912,Eritrea,232,ERI,1942,Eritrea,,12.42108,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,10.559304,14.51665152,1.3747735192,1.19
5877,913,Lebanon,422,LBN,1964,Lebanon,0.0,9.864053,0.0,0.0,0.0,0.0,15889969.7389196,2.9350822785,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1996143.0,1996143.0,1,5.54484,7.6228992,1.3747735192,1.8
5878,914,"Bahamas, The",44,BHS,1944,"Bahamas, The",,11.71031,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,9.78096,13.4466048,1.3747735192,1.21
5879,915,Japan,392,JPN,1949,Japan,,12.70712,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,81971000.0,81971000.0,1,7.220346,9.92634048,1.3747735192,1.78
5880,916,Algeria,12,DZA,1983,Algeria,31300000.0,50.38642,6779626950.0,11721403220.7831,16114274755.3735,613.9052615416,31265639.2099653,5.7751666667,2.59,11101837314.05,19194140416.46,26387595967.6602,17881464264.05,30915543637.2431,42501870723.0337,859.9991441136,1486.8659901242,2044.1039897679,,,,,,,,,,,,20792421.0,20680982.0,1,1.7289156627,2.3768674699,1.3747735192,29.55
5881,917,Ukraine,804,UKR,1937,Ukraine,,13.9813,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,11.986842,16.47919296,1.3747735192,1.18
5882,918,Russian Federation,643,RUS,2014,Russia,503332965.966,71.9725878669,365054433323.418,265537870954.534,365054433323.418,4247.5224,17121245.3749253,3.1625147632,4.3477415504,99977480375.9547,72722873245.8916,99977480375.9547,465031913699.373,338260744200.426,465031913699.373,3233.4397671528,2351.9799603935,3233.4397671528,,,,,,,,,,,,143819569.0,,1,0.7273925385,1.0,1.3747735192,98.9460079051
5883,919,"Yugoslavia, Fed. Rep.",890,YUG,1994,,,18.26323,,,,,13479751.8853629,2.4898839662,1.85,,,,,,,,,,,,,,,,,,,,,,,0,1.1619433198,1.5974089069,1.3747735192,15.8173152
5884,920,Myanmar,104,MMR,1940,Burma (Myanmar),1056148.0,12.37774,7896396.1368,96896455.8955809,133210681.666064,,0.0,,0.05,,,,7896396.1368,96896455.8955809,133210681.666064,0.4758585113,5.8392464683,8.0276414165,,,,,,,,,,,,16594000.0,16594000.0,0,12.270972,16.86980736,1.3747735192,1.02
5885,921,"Yemen, Rep.",887,YEM,1968,Yemen,0.0,8.797903,0.0,0.0,0.0,,14955265.6366302,2.7624303797,0.16,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,6859408.0,6859408.0,0,4.947306,6.80142528,1.3747735192,1.8
5886,922,Ghana,288,GHA,1940,Ghana,,12.37774,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,12.270972,16.86980736,1.3747735192,1.02
5887,923,Honduras,340,HND,1955,Honduras,,12.26506,,,,,12384826.4999508,2.2876371308,0.1,,,,,,,,,,,,,,,,,,,,,1662219.0,1662219.0,1,6.426504,8.83498752,1.3747735192,1.93
5888,924,Botswana,72,BWA,2009,Botswana,0.0,49.5009802438,0.0,0.0,0.0,0.0,16918245.4629102,3.1250180622,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981576.0,1991000.0,1,0.8026587488,1.1034739928,1.3747735192,61.6712648
5889,925,Serbia,688,SRB,1979,,,74.01507,,,,,23003312.7208218,4.2490084388,1.18,,,,,,,,,,,,,,,,,,,,,,,0,2.3719008264,3.2608264463,1.3747735192,31.61
5890,926,Mongolia,496,MNG,1995,Mongolia,0.0,19.09535,0.0,0.0,0.0,0.0,12891668.5059285,2.381257384,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2447042.0,2447042.0,1,1.1299212598,1.5533858268,1.3747735192,17.0166797
5891,927,Sudan,729,SDN,2000,Sudan,8594332.0,28.50001,1795112242.19914,1795112242.19913,2467872774.50206,0.0,20051474.2893522,3.7037658228,3.68,0.0,0.0,0.0,1795112242.19914,1795112242.19913,2467872774.50206,54.441505932,54.441505932,74.8447406986,,,,,,,,,,,,32973229.0,34193831.0,0,1.0,1.3747735192,1.3747735192,28.4954492
5892,928,Libya,434,LBY,2002,Libya,65700000.0,23.71533,12043813890.0934,11528319910.3618,15848828933.2138,68.3455732383,19291137.0404127,3.56332173,2.95,1377419518.68822,1318463819.44475,1812589144.94816,13421233408.7817,12846783729.8066,17661418078.162,2421.6379646148,2317.988090643,3186.7086447529,983.6,983.6,48983280.0,8514135484.62,1536.2338987368,22.24845,22.24845,4.1561497239,80176853.885154,14.4665774998,1550.7004762367,5542213.0,5368585.0,1,0.9571984436,1.3159310728,1.3747735192,25.0232558
5893,929,Czech Republic,203,CZE,1995,Czech Republic,146000.0,19.09535,18210910.281346,20576894.6879776,28288569.9236531,1.6137936918,12891668.5059285,2.381257384,1.55,18412339.0287387,20804493.312,28601466.4849572,36623249.3100847,41381387.9999776,56890036.4086103,3.5491441439,4.0102534225,5.5131902103,3.86003,-139.37285,-6940767.93,-971401273.205338,-94.1381009369,0.04,-279.09,-52.135758961,-672116921.830653,-65.1345765895,-159.2726775264,10318896.0,10323830.0,1,1.1299212598,1.5533858268,1.3747735192,17.0166797
5894,930,France,250,FRA,2001,France,1390170.486,23.698,249082019.861698,242190422.474221,332956979.412643,12.6003904329,20814444.2019471,3.8446962025,4.0,269733094.585225,262270123.588796,360562020.777684,518815114.446924,504460546.063016,693519000.190327,8.7606323116,8.5182432753,11.7106552847,19.96986,-1720.09919,-85660939.662,-14878462370.6863,-251.235429658,27.5457,-1403.4181,-262.1672857614,-5456866341.05694,-92.1438066398,-343.3792362978,59221195.0,61479000.0,1,0.9723320158,1.3367363072,1.3747735192,24.4438911
5895,931,Suriname,740,SUR,1977,Suriname,0.0,39.04015,0.0,0.0,0.0,0.0,22498960.609321,4.1558481013,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,360069.0,360069.0,1,2.839578,3.90377664,1.3747735192,13.92
5896,932,Lithuania,440,LTU,1932,Lithuania,495811.0,10.86086,3161836.3281,39838739.3426826,54769243.8851877,,0.0,,0.06,,,,3161836.3281,39838739.3426826,54769243.8851877,,,,,,,,,,,,,,,,,1,12.599874,17.32197312,1.3747735192,0.87
5897,933,Slovak Republic,703,SVK,1961,Slovakia,,10.23677,,,,,16357321.7900643,3.0214082278,0.15,,,,,,,,,,,,,,,,,,,,,4191642.0,4191642.0,0,5.75148,7.9069824,1.3747735192,1.8
5898,934,Georgia,268,GEO,1976,Georgia,0.0,38.23404,0.0,0.0,0.0,,17871229.028872,3.3010464135,0.58,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,4930036.0,4930036.0,0,3.025554,4.15945152,1.3747735192,12.8
5899,935,Eritrea,232,ERI,1993,Eritrea,0.0,20.01414,0.0,0.0,0.0,0.0,15124772.6271366,2.7937405063,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3228367.0,3228367.0,1,1.1916955017,1.6383114187,1.3747735192,16.9716342
5900,936,"Korea, Rep.",410,KOR,1990,"Korea, South",0.0,30.875,0.0,0.0,0.0,0.0,17577255.8683605,3.2467457806,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-836.8,-41672640.0,-9430213000.0,-219.9774429075,0.0,-106.0,-19.8014635059,-348055390.611717,-8.1190461782,-228.0964890856,42869000.0,42869000.0,1,1.3175210406,1.8112930375,1.3747735192,23.7258203
5901,937,Morocco,504,MAR,2012,Morocco,24900.0,83.7544654913,20381619.0694643,15286613.778068,21015631.8197718,0.5211689153,10800827.7291659,1.9950521355,2.66,7505211.42808913,5629055.67182482,7738676.67552335,27886830.4975534,20915669.4498928,28754308.4952952,0.8574984741,0.6431406624,0.8841727517,0.0,-148.5235,-7396470.3,-4540419819.71769,-139.6143985381,0.0,-41.38918,-7.7317578992,-83509385.1123803,-2.5678490179,-142.182247556,32521143.0,,1,0.7500195998,1.0311070847,1.3747735192,111.669702381
5902,938,Peru,604,PER,1944,Peru,1965301.0,11.71031,17430844.1593,170490389.488347,234385672.740495,,0.0,,0.05,,,,17430844.1593,170490389.488347,234385672.740495,2.5291416366,24.7374331817,34.0083680703,,,,,,,,,,,,6892000.0,6892000.0,1,9.78096,13.4466048,1.3747735192,1.21
5903,939,"Congo, Dem. Rep.",180,ZAR,2013,Congo (Kinshasa),996000.0,80.3195300542,793281067.633992,586387186.676397,806149576.219649,0.0,14835996.8499363,2.7403998971,3.7072900048,0.0,0.0,0.0,793281067.633992,586387186.676397,806149576.219649,11.7499313159,8.6854577136,11.9405372665,,,,,,0.0,0.0,0.0,,,,67513677.0,,1,0.7391922114,1.0162218779,1.3747735192,108.6585177866
5904,940,Turkmenistan,795,TKM,1942,Turkmenistan,,12.42108,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,10.559304,14.51665152,1.3747735192,1.19
5905,941,Philippines,608,PHL,1934,Philippines,,12.71579,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,14497000.0,14497000.0,0,12.853008,17.66997504,1.3747735192,1.0
5906,942,Syrian Arab Republic,760,SYR,1978,Syria,9924000.0,36.53513,1019855738.4,2693545370.43681,3703014847.94267,3.8155994515,20099450.444168,3.7126276371,0.91,29037646.2036469,76691452.09,105433377.479548,1048893384.60365,2770236822.52681,3808448225.42222,125.3491531444,331.0601866789,455.1327778956,,,,,,,,,,,,8367774.0,8203499.0,1,2.6411042945,3.6309202454,1.3747735192,14.02
5907,943,Burkina Faso,854,BFA,1943,Burkina Faso,0.0,11.81433,0.0,0.0,0.0,,0.0,,0.05,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0,9.951438,13.68097344,1.3747735192,1.2
5908,944,Zambia,894,ZMB,1994,Zambia,0.0,18.26323,0.0,0.0,0.0,0.0,13479751.8853629,2.4898839662,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-547800.0,-73326868.45,-8.2466711851,0.0,0.0,0.0,0.0,0.0,-8.2466711851,8891693.0,8891693.0,1,1.1619433198,1.5974089069,1.3747735192,15.8173152
5909,945,Haiti,332,HTI,1960,Haiti,0.0,10.91287,0.0,0.0,0.0,0.0,15656296.5687308,2.8919198312,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3697000.0,3697000.0,1,5.808306,7.98510528,1.3747735192,1.9
5910,946,China,156,CHN,1969,China,19800000.0,8.347174,261241200.0,1226311126.2864,1685900062.67443,,15188938.806819,2.805592827,0.17,,,,261241200.0,1226311126.2864,1685900062.67443,0.3288575474,1.5437138908,2.1222569783,,,,,,,,,,,,794390161.0,796025000.0,1,4.694172,6.45342336,1.3747735192,1.8
5911,947,Benin,204,BEN,1992,Benin,298000.0,23.38595,42203276.218844,51799031.8238413,71211937.2697381,0.0,15418014.8094531,2.8479061181,1.74,0.0,0.0,0.0,42203276.218844,51799031.8238413,71211937.2697381,7.5738507473,9.2959165979,12.7797799751,5.59352,5.59352,278557.296,47745569.35106,8.5684773437,0.0,0.0,0.0,0.0,0.0,8.5684773437,5572235.0,5010143.0,1,1.2273699216,1.6873556664,1.3747735192,19.3208366
5912,948,Bolivia,68,BOL,1983,Bolivia,1030000.0,50.38642,223099545.0,385720297.680723,530278051.055422,32.8999581158,31265639.2099653,5.7751666667,2.59,594961479.436767,1028638220.472,1414144586.30464,818061024.436767,1414358518.15272,1944422637.36007,143.0914087255,247.3929777362,340.1093146188,,,,,,,,,,,,5717052.0,5737434.0,1,1.7289156627,2.3768674699,1.3747735192,29.55
5913,949,Denmark,208,DNK,1954,Denmark,,12.21305,,,,,0.0,,0.1,,,,,,,,,,,,,,,,,,,,,4406000.0,4406000.0,1,6.400674,8.79947712,1.3747735192,1.93
5914,950,Turkmenistan,795,TKM,1947,Turkmenistan,,14.47537,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,,,0,7.704228,10.59156864,1.3747735192,1.9
5915,951,Mauritania,478,MRT,1985,Mauritania,0.0,43.43477,0.0,0.0,0.0,0.0,27598504.3500577,5.0977995781,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1723466.0,1723466.0,1,1.6003717472,2.2001486989,1.3747735192,27.56
5916,952,Belgium,56,BEL,1954,Belgium,,12.21305,,,,,0.0,,0.1,,,,,,,,,,,,,,,,,,,,,8819380.0,8819380.0,1,6.400674,8.79947712,1.3747735192,1.93
5917,953,Niger,562,NER,1967,Niger,0.0,9.161955,0.0,0.0,0.0,0.0,15656296.5687308,2.8919198312,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,4534062.0,4534062.0,1,5.153946,7.08550848,1.3747735192,1.8
5918,954,Papua New Guinea,598,PNG,1984,Papua New Guinea,0.0,45.81844,0.0,0.0,0.0,0.0,29369761.5996525,5.4249736287,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3297455.0,3297455.0,1,1.6573628489,2.2784985563,1.3747735192,28.78
5919,955,Niger,562,NER,1982,Niger,0.0,58.02282,0.0,0.0,0.0,0.0,35532558.811195,6.56332173,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,6389183.0,6389183.0,1,1.7844559585,2.4532227979,1.3747735192,32.97
5920,956,Cameroon,120,CMR,1992,Cameroon,6790000.0,23.38595,961611562.16762,1180253107.66403,1622580718.32725,0.0,15418014.8094531,2.8479061181,1.74,0.0,0.0,0.0,961611562.16762,1180253107.66403,1622580718.32725,78.3825768914,96.2044172537,132.259285267,117.26663,117.26663,5839878.174,1000972914.2347,81.5909869463,0.0,0.0,0.0,0.0,0.0,81.5909869463,12268180.0,12574747.0,1,1.2273699216,1.6873556664,1.3747735192,19.3208366
5921,957,"Iran, Islamic Rep.",364,IRN,2001,Iran,185000000.0,23.698,33226033773.2047,32306736396.0805,44414445687.9356,733.5934115921,20814444.2019471,3.8446962025,4.0,15703832522.4487,15269339132.4995,20991883094.4913,48929866295.6534,47576075528.58,65406328782.4269,758.0243408068,737.0513353299,1013.2786580759,2229.0,2229.0,111004200.0,19280337330.0,298.6921097801,4.2378,-147.6167,-27.5757235652,-573973359.477051,-8.8920287423,289.8000810378,64549202.0,63750355.0,1,0.9723320158,1.3367363072,1.3747735192,24.4438911
5922,958,Panama,591,PAN,1950,Panama,,12.08303,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,892502.0,892502.0,1,7.148022,9.82691136,1.3747735192,1.71
5923,959,"Congo, Rep.",178,COG,1987,Congo (Brazzaville),6315000.0,27.45986,853338617.03463,1293529136.03313,1778309602.48512,0.6111263004,16601063.0427361,3.0664303797,1.67,6692864.88306621,10145346.24,13947553.3534997,860031481.917696,1303674482.27313,1792257155.83862,381.9237157143,578.9371817429,795.9075067194,105.407,105.407,5249268.6,1056478434.0023,469.1620918183,,,,,,,2251841.0,2064973.0,1,1.5158450704,2.083943662,1.3747735192,18.4350394
5924,960,Solomon Islands,90,SLB,2005,Solomon Islands,0.0,47.25731,0.0,0.0,0.0,0.0,48773200.8760436,9.0090390295,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538133.0,538133.0,1,0.8817204301,1.2121658986,1.3747735192,54.5210895
